이탈여부,부양가족수,교육수준,총거래관계수,12개월비활성개월수,12개월고객접촉횟수,신용한도,회전잔액,1~4분기총이용금액변화,총거래금액,1~4분기거래횟수변화,나이그룹,수입,결혼여부_Married,결혼여부_Single,결혼여부_Unknown,카드등급_Gold,카드등급_Platinum,카드등급_Silver,성별_M
0.0,3,6,6,4,4,-0.17350954478707784,0.4870175438596491,0.671,0.13382324502030554,0.952,1,0,False,True,False,False,False,False,False
0.0,2,4,5,3,3,3.1661674008810574,0.37473684210526315,0.71,-0.002320634306710501,0.62,3,0,False,True,False,False,False,True,False
0.0,2,0,5,1,3,0.1619970631424376,0.8708771929824561,0.817,-0.1403983755559853,0.769,2,1,True,False,False,False,False,False,False
0.0,4,4,3,1,3,0.4620264317180617,-0.895438596491228,0.563,0.06845871204795978,0.688,2,0,False,True,False,False,False,False,False
0.0,2,1,4,3,4,2.274537444933921,0.5782456140350877,0.988,0.3368787468574744,0.712,2,5,True,False,False,False,False,False,True
0.0,0,4,4,3,3,-0.36542731277533036,-0.895438596491228,0.794,-0.10481531618642428,0.644,4,4,False,True,False,False,False,False,True
0.0,3,0,5,3,3,-0.15130690161527166,-0.32421052631578945,0.85,0.32488880293947014,0.712,2,1,False,True,False,False,False,False,False
0.0,2,4,3,1,2,-0.2622026431718062,-0.030877192982456142,0.733,-0.3256623477083736,0.919,2,3,False,True,False,False,False,False,True
0.0,2,0,5,3,4,3.4495154185022026,-0.895438596491228,0.901,0.10094759234190678,0.9,2,5,False,True,False,False,False,False,True
1.0,2,4,3,3,3,3.520352422907489,-0.895438596491228,0.688,-0.5693289499129762,0.645,2,4,False,True,False,False,False,False,True
0.0,3,4,3,1,4,-0.34208516886930984,-0.35228070175438597,1.126,0.08547669696383678,1.0,2,0,True,False,False,False,False,False,False
0.0,3,2,4,3,2,0.10560939794419971,-0.895438596491228,0.549,0.0050280409978727516,0.565,2,3,True,False,False,False,False,False,True
0.0,1,4,5,2,4,0.07083700440528634,-0.23017543859649123,0.953,0.06768516727905627,1.057,4,2,False,True,False,False,False,False,False
1.0,4,6,3,3,6,1.2506314243759178,-0.895438596491228,0.726,-0.4904273834848192,0.64,2,0,True,False,False,False,False,False,False
0.0,2,2,5,3,0,-0.2055800293685756,0.018947368421052633,0.763,0.027847611680526012,0.551,3,1,True,False,False,False,False,False,False
1.0,1,4,3,3,4,-0.36542731277533036,-0.895438596491228,0.508,-0.6807193966350803,0.567,1,1,True,False,False,False,False,False,False
0.0,3,0,6,3,1,-0.3209397944199706,-0.2743859649122807,0.621,-0.19299941984142333,0.675,3,4,True,False,False,False,False,False,True
1.0,3,4,1,3,4,-0.12992657856093978,-0.895438596491228,0.832,-0.5391607039257397,0.452,2,0,False,False,True,False,False,False,False
1.0,2,5,3,3,3,-0.031483113069016154,-0.895438596491228,0.447,-0.8416167085670083,0.375,3,1,False,True,False,False,False,False,False
0.0,2,0,5,3,3,-0.2960352422907489,-0.2119298245614035,0.624,0.10481531618642428,0.553,3,1,True,False,False,False,False,False,False
0.0,3,4,5,3,2,-0.36542731277533036,-0.1550877192982456,0.901,0.11951266679559079,0.675,1,0,True,False,False,False,False,False,False
0.0,2,2,3,2,4,2.776740088105727,0.02245614035087719,0.679,-0.40456391413653064,0.73,3,4,False,True,False,False,False,False,True
0.0,3,0,6,3,2,3.520352422907489,-0.895438596491228,0.896,-0.06845871204795978,0.756,2,0,True,False,False,False,False,True,False
0.0,4,1,5,1,4,-0.08587371512481645,-0.895438596491228,0.885,0.1442660994005028,0.578,2,0,False,True,False,False,False,False,False
0.0,4,2,4,1,3,0.8158590308370044,-0.08140350877192983,0.463,-0.2111777219106556,0.593,1,2,True,False,False,False,False,False,False
0.0,2,2,4,1,3,2.7715712187958883,-0.3607017543859649,0.982,-0.08625024173274028,1.35,2,4,True,False,False,False,False,False,True
0.0,4,5,4,1,3,-0.2623201174743025,0.16421052631578947,0.554,-0.16553858054534906,0.75,1,1,True,False,False,False,False,False,False
0.0,3,3,5,2,4,0.7029662261380323,0.28982456140350876,0.359,-0.09591955134403403,0.605,2,2,False,True,False,False,False,False,True
0.0,4,4,4,2,1,1.1480763582966227,-0.895438596491228,0.602,0.03635660413846451,0.531,2,4,True,False,False,False,False,False,True
0.0,3,4,5,2,4,3.520352422907489,0.27087719298245616,0.504,-0.03596983175401276,0.9,2,5,True,False,False,False,False,False,True
0.0,4,2,5,1,2,0.2641997063142438,0.8708771929824561,0.873,0.16553858054534906,0.881,2,4,True,False,False,False,False,False,True
0.0,3,4,3,3,4,-0.36542731277533036,-0.895438596491228,0.646,0.08199574550377103,0.55,2,0,True,False,False,False,False,False,False
1.0,1,4,2,3,4,-0.24716593245227605,-0.3003508771929825,0.771,-0.6509379230322955,0.56,2,3,False,True,False,False,False,False,True
0.0,3,4,3,3,4,-0.23071953010279,0.4007017543859649,0.627,-0.16205762908528332,0.6,3,2,False,True,False,False,False,False,False
0.0,2,5,3,2,3,-0.36542731277533036,-0.895438596491228,0.607,0.07851479404370527,0.857,3,0,False,True,False,False,False,False,False
0.0,3,2,4,2,2,-0.32516886930983846,0.02736842105263158,0.704,0.3388126087797331,0.729,2,1,True,False,False,False,False,False,False
1.0,4,0,2,3,5,-0.345726872246696,-0.895438596491228,0.87,-0.4915877006381744,0.64,2,2,True,False,False,False,False,False,True
0.0,4,4,5,2,4,-0.27535976505139503,-0.02175438596491228,0.925,0.3952813769096887,0.8,2,1,True,False,False,False,False,False,False
0.0,3,4,5,3,0,-0.26772393538913364,0.26035087719298244,0.759,0.08160897311931928,0.923,2,0,True,False,False,False,False,False,False
0.0,2,1,5,2,3,-0.23271659324522762,0.4203508771929825,0.578,0.1373041964803713,0.735,2,1,False,True,False,False,False,False,False
1.0,1,1,3,4,3,-0.14766519823788546,-0.895438596491228,0.482,-0.648617288725585,0.636,3,1,False,True,False,False,False,False,False
1.0,1,3,6,3,4,0.7339794419970631,-0.016842105263157894,0.489,-0.8354283504157803,0.226,3,1,False,False,True,False,False,True,False
0.0,0,1,6,3,2,3.0486930983847285,0.5291228070175439,0.56,-0.5314252562367047,0.5,2,3,False,True,False,False,False,True,True
0.0,2,4,5,3,1,0.09656387665198238,0.15649122807017543,0.737,-0.23863856120672983,0.65,2,1,True,False,False,False,False,False,False
0.0,3,2,5,4,4,1.0445814977973569,-0.895438596491228,0.513,0.11912589441113905,0.702,1,4,False,False,True,False,False,False,True
0.0,3,4,4,2,2,0.5389720998531571,0.3178947368421053,0.974,0.28118352349642234,0.75,3,3,False,True,False,False,False,False,True
1.0,2,4,6,3,3,0.1525991189427313,0.8708771929824561,0.561,-0.7344807580738735,0.28,2,1,True,False,False,False,False,False,False
0.0,2,4,3,2,4,0.712481644640235,-0.3452631578947368,0.73,0.2715142138851286,0.638,2,5,False,True,False,False,False,False,True
0.0,2,3,3,3,4,-0.06038179148311307,-0.19157894736842104,0.583,0.2668729452717076,0.648,2,0,False,False,True,False,False,False,False
0.0,0,4,4,1,2,-0.04041116005873715,-0.3971929824561404,0.504,-0.7255849932314833,0.727,3,2,False,True,False,False,False,False,False
0.0,2,4,6,2,3,-0.2306020558002937,0.6456140350877193,0.693,0.017404757300328758,0.857,2,1,False,True,False,False,False,False,False
0.0,3,0,3,2,2,0.31541850220264317,0.10105263157894737,0.539,0.21929994198414232,0.736,2,1,False,False,True,False,False,False,False
0.0,2,4,6,3,4,3.520352422907489,0.09894736842105263,0.966,0.15625604331850707,0.638,3,5,False,True,False,False,False,True,True
0.0,1,4,4,2,3,1.9459618208516887,-0.895438596491228,0.697,-0.14117192032488882,1.0,1,4,False,False,True,False,False,False,True
0.0,1,0,4,1,3,-0.23812041116005875,0.3003508771929825,0.988,0.30864436279249663,0.698,3,2,True,False,False,False,False,False,True
0.0,1,4,6,3,4,0.7941262848751836,-0.895438596491228,0.474,0.35196286985109265,0.479,1,4,False,True,False,False,False,False,True
1.0,3,4,2,4,1,1.0965051395007341,-0.34596491228070175,0.749,-0.7843743956681493,0.684,2,5,True,False,False,False,False,False,True
0.0,3,4,5,1,2,1.045403817914831,-0.895438596491228,0.667,0.45175014503964417,0.722,2,3,False,False,True,False,False,False,True
0.0,1,1,4,2,4,2.518883994126285,-0.895438596491228,0.639,-0.3492554631599304,0.879,3,3,False,True,False,False,False,True,True
0.0,0,4,5,1,2,-0.2363582966226138,-0.1256140350877193,0.874,0.4119125894411139,0.909,3,1,False,True,False,False,False,False,False
0.0,4,2,5,2,2,-0.36542731277533036,-0.33824561403508774,0.807,-0.0015470895378070005,0.558,2,2,False,True,False,False,False,False,True
1.0,2,1,3,2,3,0.9950073421439061,-0.895438596491228,0.487,-0.9340553084509766,0.435,1,0,True,False,False,False,False,False,False
1.0,1,3,2,2,3,-0.14214390602055801,-0.895438596491228,0.694,-0.5673950879907175,0.6,3,2,True,False,False,False,False,False,False
0.0,3,1,6,3,3,2.800704845814978,-0.09473684210526316,0.919,0.2831173854186811,0.949,2,4,False,False,False,False,False,False,True
0.0,2,4,3,2,3,2.2456387665198236,0.24421052631578946,0.574,0.11255076387545929,0.706,2,4,False,False,True,False,False,False,True
0.0,3,4,4,2,3,-0.36542731277533036,-0.895438596491228,0.951,0.18371688261458133,0.775,2,2,False,True,False,False,False,False,True
0.0,4,2,5,2,4,-0.24552129221732746,-0.10456140350877192,0.765,0.17172693869657707,0.886,2,1,False,False,True,False,False,False,False
1.0,1,4,4,2,5,-0.3436123348017621,-0.895438596491228,0.299,-0.7743183136724038,0.25,0,1,False,True,False,False,False,False,False
0.0,3,1,6,2,3,0.5111306901615271,0.29754385964912283,0.906,0.31367240379036937,0.556,2,2,True,False,False,False,False,False,False
0.0,4,4,5,3,2,0.08105726872246696,-0.07298245614035087,0.825,0.13227615548249855,0.968,2,0,False,True,False,False,False,False,False
0.0,3,2,4,3,1,0.5641116005873715,0.14456140350877192,0.464,0.4641268613421002,0.714,2,1,True,False,False,False,False,False,False
0.0,4,4,4,2,2,-0.222496328928047,0.2624561403508772,0.701,0.04873332044092052,0.59,2,1,True,False,False,False,False,False,False
0.0,2,5,5,2,1,-0.1616446402349486,0.8708771929824561,0.708,0.05066718236317927,0.622,3,5,True,False,False,False,False,False,True
0.0,3,5,5,2,1,0.1990014684287812,0.03859649122807018,0.8,-0.1535486366273448,1.036,2,3,False,False,False,False,False,False,True
0.0,1,2,3,2,3,0.2562114537444934,-0.12842105263157894,1.01,0.3538967317733514,0.854,1,0,False,True,False,False,False,False,False
0.0,3,1,4,1,2,-0.24187958883994126,0.6659649122807018,0.566,-0.2165925352929801,0.543,1,1,True,False,False,False,False,False,False
1.0,2,1,2,3,3,-0.32928046989721,-0.11859649122807017,0.539,-0.7704505898278863,0.621,3,1,False,True,False,False,False,False,False
0.0,2,4,3,1,2,-0.047929515418502204,0.10385964912280701,0.574,-0.1496809127828273,0.477,2,3,True,False,False,False,False,False,True
0.0,2,1,6,1,4,0.8381791483113069,-0.43719298245614036,0.622,0.3871591568362019,0.743,3,1,False,False,False,False,False,True,False
0.0,2,4,3,1,2,-0.25679882525697506,-0.5487719298245614,0.736,-0.004641268613421002,0.651,2,1,False,True,False,False,False,False,False
1.0,4,1,2,3,4,3.520352422907489,-0.895438596491228,0.671,-0.879133629858828,0.4,2,4,False,True,False,False,False,True,True
0.0,3,4,6,3,2,2.8522760646108662,-0.895438596491228,0.463,0.24792109843357185,0.56,2,3,False,False,True,False,False,True,True
0.0,2,2,3,2,3,-0.36542731277533036,-0.3719298245614035,0.913,0.1995745503771031,0.878,1,2,False,True,False,False,False,False,False
0.0,2,2,4,2,4,-0.2136857562408223,0.4870175438596491,0.848,-0.02243279829820151,0.865,2,1,True,False,False,False,False,False,False
0.0,2,2,5,1,4,-0.30014684287812043,-0.07087719298245614,0.794,0.2150454457551731,0.547,3,1,True,False,False,False,False,False,False
0.0,3,1,4,3,3,0.6082819383259912,0.24561403508771928,1.006,-0.13769096886482304,0.676,2,4,True,False,False,False,False,False,True
0.0,4,1,4,2,3,3.432834067547724,-0.895438596491228,0.791,-0.030941790756140012,0.829,2,3,False,False,False,False,False,True,True
0.0,0,6,6,2,0,0.6934508076358297,-0.10947368421052632,0.802,-0.1187391220266873,0.795,1,3,False,True,False,False,False,False,True
1.0,4,0,3,3,4,-0.19864904552129223,-0.895438596491228,1.058,-0.4981628311738542,0.483,2,1,False,True,False,False,False,False,False
0.0,3,1,4,2,4,0.01856093979441997,-0.10877192982456141,0.604,-0.27499516534519436,0.651,2,2,True,False,False,False,False,False,True
0.0,1,4,5,2,1,-0.11888399412628488,-0.895438596491228,0.763,0.31986076194159735,0.814,2,1,False,True,False,False,False,False,False
1.0,3,6,6,3,3,0.435712187958884,0.3473684210526316,0.0,-0.9483658866756913,0.0,2,4,False,False,False,False,False,False,True
0.0,4,4,6,3,1,-0.17350954478707784,0.23508771929824562,0.682,0.03596983175401276,0.727,2,1,True,False,False,False,False,False,False
0.0,3,2,4,3,3,0.5101908957415565,-0.27157894736842103,0.67,0.3871591568362019,0.745,2,1,False,False,True,False,False,False,True
1.0,3,4,1,2,3,-0.08317180616740089,0.8708771929824561,0.841,-0.4714755366466834,0.545,3,5,True,False,False,False,False,False,True
0.0,0,4,4,3,1,-0.30883994126284875,-0.895438596491228,0.688,0.3156062657126281,0.841,1,2,False,False,False,False,False,False,False
0.0,3,2,4,2,4,0.382143906020558,0.42736842105263156,0.643,0.1210597563333978,0.744,2,1,False,False,True,False,False,False,True
0.0,4,4,3,2,2,-0.33409691629955945,-0.05894736842105263,0.763,0.3724618062270354,0.242,2,1,False,True,False,False,False,False,False
1.0,2,6,3,2,4,-0.320352422907489,0.23087719298245615,0.756,-0.526397215238832,0.696,3,2,True,False,False,False,False,False,False
0.0,3,0,6,3,4,0.5574155653450807,0.5080701754385964,0.637,0.20576290852833107,0.673,2,0,False,True,False,False,False,False,False
0.0,2,2,5,3,1,0.9044346549192365,0.03298245614035088,0.882,0.35080255269773736,0.896,1,5,True,False,False,False,False,False,True
0.0,4,1,4,2,2,0.6713656387665198,-0.3319298245614035,0.802,0.04022432798298201,0.721,1,2,False,True,False,False,False,False,False
0.0,3,4,3,2,3,1.2358296622613802,0.39789473684210525,0.84,-0.16824598723651132,0.558,2,2,False,True,False,False,False,True,True
1.0,4,2,3,2,3,0.011864904552129222,-0.752280701754386,0.685,-0.7290659446915491,0.8,2,2,False,False,False,False,False,False,False
0.0,2,4,3,2,2,-0.10149779735682819,-0.895438596491228,0.762,0.043705279443047765,0.639,3,1,False,True,False,False,False,False,False
0.0,2,2,4,2,1,0.3150660792951542,0.8708771929824561,0.865,0.0050280409978727516,0.763,2,2,False,False,False,False,False,False,False
0.0,4,0,4,1,1,0.6411747430249632,0.21754385964912282,0.921,0.15857667762521757,0.711,2,3,True,False,False,False,False,False,True
0.0,4,1,5,1,3,-0.22414096916299558,0.216140350877193,0.809,0.14697350609166507,0.718,3,3,True,False,False,False,False,False,True
0.0,1,2,4,2,1,-0.17080763582966227,0.14877192982456142,0.924,0.2873718816476504,0.878,0,1,False,True,False,False,False,False,False
1.0,4,2,1,2,3,-0.11066079295154185,-0.895438596491228,0.504,-0.7294527170760008,0.458,2,1,True,False,False,False,False,False,False
0.0,2,1,3,1,0,-0.3048458149779736,-0.06807017543859649,0.867,-0.0011603171533552505,0.718,1,0,False,True,False,False,False,False,False
0.0,3,2,6,2,3,1.9698091042584434,-0.895438596491228,0.833,-0.03287565267839876,1.03,2,3,False,False,True,False,False,False,True
1.0,3,4,3,3,3,1.7448458149779735,-0.895438596491228,0.58,-0.7588474182943338,0.594,2,4,False,True,False,False,False,False,True
0.0,4,4,6,3,1,0.41280469897209987,0.14666666666666667,0.872,0.14542641655385805,0.833,2,4,False,True,False,False,False,False,True
0.0,2,4,6,2,2,-0.17057268722466962,0.7950877192982456,0.912,0.2804099787275189,0.87,1,2,False,False,True,False,False,False,False
1.0,3,4,3,3,2,-0.36542731277533036,-0.895438596491228,0.736,-0.7135950493134791,0.586,2,1,False,False,True,False,False,False,False
0.0,5,1,3,2,4,-0.16305433186490456,0.8056140350877193,0.617,0.15780313285631406,0.784,2,1,False,True,False,False,False,False,False
1.0,3,1,3,2,3,-0.24834067547723934,0.8112280701754386,0.12,-0.9433378456778186,0.103,1,2,False,True,False,False,False,False,False
0.0,0,0,5,2,2,-0.31765051395007343,-0.14035087719298245,1.016,0.16244440146973507,0.551,3,1,False,True,False,False,False,False,False
1.0,3,3,3,3,3,-0.346079295154185,-0.3698245614035088,0.733,-0.48539934248694644,0.483,2,1,True,False,False,False,False,False,False
0.0,5,3,4,1,2,0.018913362701908958,0.416140350877193,0.858,0.31715335525043514,0.655,1,1,False,True,False,False,False,False,False
1.0,2,1,2,3,2,-0.21121879588839942,0.6856140350877193,0.497,-0.6927093405530845,0.481,2,0,False,True,False,False,False,False,False
0.0,1,2,6,4,3,-0.36542731277533036,-0.895438596491228,0.767,0.35428350415780313,0.653,1,1,True,False,False,False,False,False,False
0.0,2,2,5,1,4,2.3187077826725404,0.2807017543859649,0.506,0.6172887255849933,0.816,3,3,True,False,False,False,False,False,True
0.0,5,4,6,1,1,-0.3353891336270191,-0.14175438596491227,0.78,-0.016244440146973505,0.75,2,1,True,False,False,False,False,False,False
1.0,1,2,4,2,5,-0.36323054331864907,-0.895438596491228,0.493,-0.9506865209824018,0.393,2,1,False,True,False,False,False,False,False
0.0,3,0,6,1,3,2.407753303964758,-0.895438596491228,1.018,-0.17598143492554633,0.926,1,0,False,False,False,False,False,False,True
0.0,3,4,5,2,0,0.7412628487518356,0.3045614035087719,0.974,0.03403596983175401,0.829,3,2,False,False,True,False,False,False,False
0.0,3,2,3,2,1,1.4542143906020557,0.1705263157894737,0.894,-0.21040417714175208,0.886,2,2,True,False,False,False,False,True,True
0.0,2,2,6,3,4,-0.02960352422907489,-0.895438596491228,0.797,0.1589634500096693,0.767,1,2,False,True,False,False,False,False,True
0.0,3,1,4,2,3,0.44088105726872245,0.01263157894736842,0.558,-0.2622316766582866,0.61,2,3,False,True,False,False,False,False,True
0.0,2,1,5,3,3,-0.213215859030837,0.8708771929824561,0.7,0.21581899052407658,0.955,2,1,False,False,True,False,False,False,False
0.0,3,4,4,2,3,2.6813509544787077,0.16350877192982455,0.803,0.12840843163798105,0.714,1,4,False,False,False,False,False,False,True
0.0,2,1,6,3,1,-0.18666666666666668,0.4049122807017544,0.949,0.008508992457938503,0.853,2,0,True,False,False,False,False,False,False
0.0,3,6,4,2,3,0.5358002936857562,-0.895438596491228,0.662,-0.34809514600657515,0.786,3,3,False,True,False,False,False,False,True
0.0,4,1,4,3,1,-0.3535976505139501,-0.895438596491228,0.944,0.3457745116998646,0.614,2,1,True,False,False,False,False,False,False
0.0,2,4,4,2,4,-0.3056681350954479,-0.08140350877192983,1.227,0.23090311351769482,1.29,1,2,True,False,False,False,False,False,False
0.0,3,0,6,1,2,-0.22108663729809105,0.19298245614035087,0.672,0.3805840263005221,0.735,2,2,False,False,True,False,False,False,False
0.0,3,3,5,1,4,-0.17468428781204112,0.535438596491228,1.057,0.05337458905434152,0.821,3,1,False,True,False,False,False,False,False
0.0,3,5,6,5,0,-0.168575624082232,-0.15228070175438596,0.78,0.1713401663121253,0.771,2,2,False,True,False,False,False,False,False
0.0,1,1,5,2,3,1.2216152716593245,0.6189473684210526,0.844,-0.3113517694836589,1.0,3,3,False,True,False,False,False,False,True
1.0,0,6,5,2,3,-0.328928046989721,-0.895438596491228,1.006,-0.5372268420034809,0.407,2,1,False,False,True,False,False,False,False
0.0,3,0,4,2,1,-0.23671071953010278,0.3017543859649123,0.793,0.02552697737381551,1.111,2,2,True,False,False,False,False,False,True
0.0,3,3,5,2,2,-0.24035242290748898,0.7698245614035087,0.697,0.2893057435699091,0.806,2,1,False,True,False,False,False,False,False
0.0,3,2,4,3,2,-0.31659324522760646,-0.895438596491228,0.885,0.5205956294720557,0.712,1,1,True,False,False,False,False,False,False
